F_ST h2 p N d power
0.06 0.5 0.001 45427059.8637404 0.495746396774734 1
0.06 0.5 0.001 46918345.106078 0.487317858303531 1
0.06 0.5 0.001 48458586.448165 0.499402732528159 1
0.06 0.5 0.001 50049391.0270095 0.503246513383746 1
0.06 0.5 0.001 51692418.738916 0.495953460790489 1
0.06 0.5 0.001 53389383.9714735 0.50142016064439 1
0.06 0.5 0.001 55142057.392403 0.505863089436597 1
0.06 0.5 0.001 56952267.7971283 0.482977396247871 1
0.06 0.5 0.001 58821904.0169996 0.495388446170184 1
0.06 0.5 0.001 60752916.8901608 0.498268379853355 1
0.06 0.5 0.001 62747321.2971157 0.497712883786353 1
0.06 0.5 0.001 64807198.2631197 0.509079974292429 1
0.06 0.5 0.001 66934697.1295867 0.479173935711581 1
0.06 0.5 0.001 69132037.7967813 0.504177550607624 1
0.06 0.5 0.001 71401513.040134 0.486506889315083 1
0.06 0.5 0.001 73745490.9025955 0.478803035881985 1
0.06 0.5 0.001 76166417.1655289 0.496319656792582 1
0.06 0.5 0.001 78666817.9007159 0.493823462839535 1
0.06 0.5 0.001 81249302.1061405 0.491537183591425 1
0.06 0.5 0.001 83916564.4283016 0.496144827814769 1
0.06 0.5 0.001 86671387.9738922 0.496388092952542 1
0.06 0.5 0.001 89516647.213783 0.500962314901972 1
0.06 0.5 0.001 92455310.9823358 0.50276334489817 1
0.06 0.5 0.001 95490445.5751808 0.478581979447292 1
0.06 0.5 0.001 98625217.9486878 0.486290531867611 1
0.06 0.5 0.001 101862899.024469 0.509583110144812 1
0.06 0.5 0.001 105206867.102362 0.508466042759903 1
0.06 0.5 0.001 108660611.38546 0.502195148223189 1
0.06 0.5 0.001 112227735.620851 0.494504945063425 1
0.06 0.5 0.001 115911961.859889 0.512993155762851 1
0.06 0.5 0.001 119717134.341897 0.484620728028349 1
0.06 0.5 0.001 123647223.505371 0.500323735844206 1
0.06 0.5 0.001 127706330.130864 0.481736637306686 1
0.06 0.5 0.001 131898689.619867 0.493842102880188 1
0.06 0.5 0.001 136228676.414165 0.489507186495466 1
0.06 0.5 0.001 140700808.560269 0.50565220783476 1
0.06 0.5 0.001 145319752.42369 0.485662514338345 1
0.06 0.5 0.001 150090327.557973 0.495420419751919 1
0.06 0.5 0.001 155017511.733577 0.489938374607999 1
0.06 0.5 0.001 160106446.131832 0.497430234566034 1
0.06 0.5 0.001 165362440.709419 0.498750703034871 1
0.06 0.5 0.001 170790979.738943 0.503656715149658 1
0.06 0.5 0.001 176397727.531405 0.490064411018812 1
0.06 0.5 0.001 182188534.346517 0.489775518754912 1
0.06 0.5 0.001 188169442.497055 0.500582945566801 1
0.06 0.5 0.001 194346692.653602 0.479920024608074 1
0.06 0.5 0.001 200726730.356257 0.494851113609825 1
0.06 0.5 0.001 207316212.740124 0.500530685365352 1
0.06 0.5 0.001 214122015.481573 0.498262367169077 1
0.06 0.5 0.001 221151239.972549 0.490981094302796 1
0.06 0.5 0.001 228411220.730382 0.489315790851795 1
0.06 0.5 0.001 235909533.050863 0.500593811306494 1
0.06 0.5 0.001 243654000.912547 0.506677741633423 1
0.06 0.5 0.001 251652705.14054 0.492530252090553 1
0.06 0.5 0.001 259913991.838294 0.487760236980481 1
0.06 0.5 0.001 268446481.096197 0.4933869301025 1
0.06 0.5 0.001 277259075.986048 0.505652023652316 1
0.06 0.5 0.001 286360971.850811 0.490289107582372 1
